n_samples,adjustment_set,mean,variance,mse,n_success,n_rep
1000,"['meldug_3', 'middel_3', 'mikro_3']",0.003691990502818886,0.00103778325707861,0.0010514140509515148,100,100
1000,"['lai_3', 'meldug_3', 'middel_3', 'mikro_3']",0.0027057252336152087,0.0010924267026423688,0.001099747651682191,100,100
1000,"['lai_2', 'meldug_3', 'middel_3', 'mikro_3']",0.00286620248819462,0.0011094567150487925,0.0011176718317521255,100,100
1000,"['lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_3']",0.0019238872668077306,0.0011184885777443684,0.0011221899199597533,100,100
1000,"['lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",0.0009121761353809238,0.0011381798904848714,0.0011390119557868298,100,100
1000,"['lai_1', 'meldug_3', 'middel_3', 'mikro_3']",0.0034994282506788654,0.0011458090086729894,0.0011580550067546388,100,100
1000,"['lai_1', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",-0.0026433595842060387,0.001150993477848545,0.001157980827739959,100,100
1000,"['lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",0.0007937974163489659,0.001151685965324752,0.0011523160796629542,100,100
1000,"['meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",-0.0009934577974446157,0.0011705402538476789,0.0011715272122429824,100,100
1000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",0.00037271473757236886,0.0012115851410775323,0.0012117240573531359,100,100
1000,"['meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.0029652021988773015,0.0012185431545025031,0.0012273355785827299,100,100
1000,"['meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.002759032519817598,0.001250768916435216,0.0012583811768806272,100,100
1000,"['lai_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.0006795836058444027,0.001262753015767261,0.0012632148496445933,100,100
1000,"['lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.0014225312602314888,0.0012878054204657225,0.0012898290156520584,100,100
1000,"['lai_2', 'lai_3', 'meldug_3', 'middel_3']",0.004542596690939416,0.0012902476866396802,0.0013108828713362139,100,100
1000,"['lai_3', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.0008698993146858285,0.0012942768612829894,0.0012950335861006803,100,100
1000,"['lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.0002664537273764528,0.0013026086080387066,0.0013026796056275394,100,100
1000,"['lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.000900717622246971,0.0013157550406816296,0.0013165663329166557,100,100
1000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3']",0.00399111243482779,0.0013193350585260222,0.0013352640369934591,100,100
1000,"['lai_2', 'meldug_3', 'middel_3']",0.0054606411668480905,0.0013233090119235296,0.0013531276138766058,100,100
1000,"['lai_2', 'meldug_2', 'meldug_3', 'middel_3']",0.004092525175644799,0.001325850382446804,0.0013425991447600905,100,100
1000,"['lai_1', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.001589924704114236,0.0013441289464334826,0.0013466568069982353,100,100
1000,"['lai_3', 'meldug_3', 'middel_3']",0.0032976894308185158,0.001349898155095524,0.0013607729106776562,100,100
1000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.001816265323348878,0.001367526229112163,0.0013708250488369627,100,100
1000,"['lai_3', 'meldug_2', 'meldug_3', 'middel_3']",0.0037312386089225573,0.001380947214394895,0.0013948693559516093,100,100
1000,"['lai_1', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.0022184566217311784,0.00138556222254034,0.001390483772322843,100,100
1000,"['lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",0.004664681330224301,0.0014283552938933806,0.0014501145458059239,100,100
1000,"['lai_2', 'meldug_3', 'middel_3', 'mikro_2']",0.005098254713686539,0.0014535757550663215,0.0014795679561919485,100,100
1000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",0.005967713199779838,0.0014642104540501068,0.0014998240548849333,100,100
1000,"['lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",0.003449754076362989,0.0014722680743890736,0.0014841688775764567,100,100
1000,"['lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2']",0.004366630455239967,0.0015743337040487488,0.001593401165581378,100,100
1000,"['lai_3', 'meldug_3', 'middel_3', 'mikro_2']",0.004781457922863857,0.0015758452575713683,0.001598707597439486,100,100
1000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.00323240126264915,0.001957500671399839,0.001967949089322615,100,100
1000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",-0.00512333695462389,0.0019820651504758487,0.0020083137320264636,100,100
1000,"['lai_1', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.0035150428661184304,0.0020258977394971905,0.0020382532658478406,100,100
1000,"['lai_1', 'lai_3', 'meldug_3', 'middel_3', 'mikro_3']",-0.0012253769056034909,0.0020543396212684543,0.0020558411698292406,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.005646690577646799,0.002572902206336878,0.002604787320816563,100,100
1000,"['lai_1', 'lai_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.00667352972202206,0.00272068553543861,0.002765221534389322,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_3']",-0.005311649746360019,0.002874898794345985,0.0029031124173739915,100,100
1000,"['lai_1', 'lai_2', 'meldug_3', 'middel_3', 'mikro_3']",-0.005618136537699366,0.003004247319953772,0.0030358107781100047,100,100
1000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",-0.002516619371504319,0.0030322333674402293,0.00303856674050126,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.006606059995979242,0.0031137733814303853,0.0031574134101008625,100,100
1000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.0072354583590459745,0.0031307067238072217,0.0031830585814727097,100,100
1000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",-0.010448812962435779,0.0031311734887407836,0.0032403511810647494,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",-0.011005135553272906,0.003226210700465405,0.0033473237090113164,100,100
1000,"['lai_1', 'lai_3', 'meldug_3', 'middel_3']",0.0005896021803759344,0.0032851435512646692,0.0032854911819957732,100,100
1000,"['lai_1', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2']",-0.0018928948256699335,0.0033010094730178134,0.0033045925238388615,100,100
1000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3']",-0.0013344409369220578,0.0033923371026186593,0.0033941178352327925,100,100
1000,"['lai_2', 'lai_3', 'meldug_3', 'mikro_3']",0.01035154315509995,0.003926301531269816,0.004033455976961713,100,100
1000,"['lai_2', 'meldug_3', 'mikro_3']",0.012638702596134395,0.003942859831809039,0.0041025966351225735,100,100
1000,"['meldug_3', 'mikro_3']",0.007784284329956399,0.0040203010687761736,0.004080896151305778,100,100
1000,"['lai_3', 'meldug_3', 'mikro_3']",0.01006289266559859,0.004025763685496991,0.004127025494296349,100,100
1000,"['meldug_2', 'meldug_3', 'mikro_3']",-0.003167137830169214,0.0040352540659269135,0.004045284827962203,100,100
1000,"['lai_2', 'meldug_2', 'meldug_3', 'mikro_3']",0.0014618957488267326,0.004096842437575618,0.004098979576756055,100,100
1000,"['lai_2', 'meldug_3']",0.010700733268226625,0.004116164716157562,0.004230670408635295,100,100
1000,"['lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",-0.0009645434498772388,0.004132801464208559,0.00413373180827526,100,100
1000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",0.000992414595451148,0.004140430766862001,0.004141415653591265,100,100
1000,"['lai_2', 'lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",0.0116528233914645,0.004212540910763385,0.0043483292037560465,100,100
1000,"['lai_3', 'meldug_3']",0.00850548068936813,0.004245637513821022,0.004317980715578236,100,100
1000,"['lai_2', 'lai_3', 'meldug_3']",0.009989397296350034,0.004251602281145873,0.004351390339490198,100,100
1000,"['lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",0.010156915290603917,0.0043111877922362846,0.004414350720456788,100,100
1000,"['lai_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.012713173471454151,0.004312766675443855,0.004474391455159141,100,100
1000,"['meldug_3', 'mikro_2', 'mikro_3']",0.006610425068037552,0.004322167280631222,0.004365865000211361,100,100
1000,"['lai_2', 'meldug_3', 'mikro_2']",0.012161145332659723,0.004349847110888828,0.004497740566690899,100,100
1000,"['lai_3', 'meldug_3', 'mikro_2']",0.01094458045757488,0.004358551430313872,0.004478335271706202,100,100
1000,"['lai_3', 'meldug_2', 'meldug_3']",-4.2077178149941275e-05,0.004370288010297145,0.004370289780786066,100,100
1000,"['lai_2', 'meldug_2', 'meldug_3']",0.0019243452032934754,0.0043873874754677975,0.004391090579929236,100,100
1000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3']",0.0018184324685892334,0.004442363176790212,0.004445669873433032,100,100
1000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",-0.003864855500455378,0.004447510709838418,0.004462447817877818,100,100
1000,"['lai_2', 'lai_3', 'meldug_3', 'mikro_2']",0.011137275548901872,0.004501002285103802,0.0046250411917559695,100,100
1000,"['meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.00478724539652107,0.004548691651770684,0.004571609370257196,100,100
1000,"['lai_1', 'meldug_3', 'mikro_2', 'mikro_3']",0.008450380264586032,0.004588464225895251,0.004659873152511356,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",-0.0022601257811064633,0.004619708448844689,0.004624816617391111,100,100
1000,"['lai_1', 'lai_2', 'meldug_3', 'middel_3', 'mikro_2']",-0.0034214201944083224,0.0046289737690632686,0.004640679885209974,100,100
1000,"['lai_1', 'meldug_2', 'meldug_3', 'mikro_3']",-0.00837405362258486,0.0046913006091159355,0.004761425383189862,100,100
1000,"['lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",0.0017101406844286726,0.004699565642162069,0.004702490223322608,100,100
1000,"['lai_1', 'meldug_3', 'mikro_3']",0.007641578730421208,0.004699963489566,0.004758357215059226,100,100
1000,"['lai_2', 'meldug_2', 'meldug_3', 'mikro_2']",0.0031680946990514203,0.004703886224121991,0.0047139230481441485,100,100
1000,"['lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.0004190121298675159,0.004719236837828041,0.0047194124089930175,100,100
1000,"['lai_2', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.002175324410507682,0.004851236727051148,0.004855968763342098,100,100
1000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",0.0031072763016939237,0.004927930464122688,0.004937585630137757,100,100
1000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.0016564410153800519,0.00496079346615633,0.0049635372629937636,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2']",-0.0015314512458936924,0.005027224081783048,0.005029569424701597,100,100
1000,"['lai_1', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.007915205229339585,0.005381306691581089,0.005443957165403654,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3']",0.001340116732529164,0.0054504577554131284,0.005452253668269933,100,100
1000,"['lai_1', 'lai_2', 'meldug_3', 'middel_3']",0.00044162020091372266,0.006187558115660771,0.006187753144062626,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3']",-0.005405133909545208,0.006400719355525047,0.0064299348281051626,100,100
1000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3']",-0.007362361118507637,0.006515124719463906,0.006569329080703219,100,100
1000,"['lai_1', 'lai_3', 'meldug_3', 'mikro_3']",0.01732105386700963,0.009162311208103737,0.009462330115167585,100,100
1000,"['lai_1', 'lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",0.012421041969430856,0.010610146072804636,0.010764428356411,100,100
1000,"['lai_1', 'lai_3', 'meldug_3']",0.016048768376224695,0.01064087512897326,0.01089843809536697,100,100
1000,"['lai_1', 'lai_3', 'meldug_3', 'mikro_2']",0.019067637104861528,0.012475695618691194,0.012839270403453886,100,100
1000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.009616556580774278,0.013305396891196414,0.013397875051667648,100,100
1000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",0.004868456077133428,0.0143448180942862,0.014368519958861176,100,100
1000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3']",0.008495248124337638,0.01478133932365392,0.014853508564347983,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",0.017375577987502194,0.014974299081453847,0.015276209791853618,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'mikro_3']",0.01878891212114719,0.015125938322126428,0.01547896154082262,100,100
1000,"['lai_1', 'lai_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.023830377058742094,0.015396808243404498,0.01596469511416632,100,100
1000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",0.011821797087723096,0.015530929492432757,0.015670684378816056,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.003734992468441108,0.016395274877364644,0.016409225046103957,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",-0.004411676418121874,0.01717887674233588,0.01719833963115409,100,100
1000,"['lai_1', 'lai_2', 'meldug_3', 'mikro_3']",0.024197894569654665,0.01725548404996755,0.01784102215157167,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3']",0.016292890567242216,0.017316228897627177,0.017581687180663306,100,100
1000,"['lai_1', 'lai_2', 'meldug_3', 'mikro_2']",0.021497644154536397,0.017621562594712363,0.018083711298907436,100,100
1000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.0030592429008097673,0.017826202394787497,0.01783556136191365,100,100
1000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'mikro_2']",0.002145435619391283,0.01820078521562889,0.018205388109625843,100,100
1000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'mikro_3']",-0.0051805810040122455,0.019012195679177953,0.019039034098717086,100,100
1000,"['lai_1', 'lai_2', 'meldug_3']",0.016248761627343452,0.01936201972091718,0.01962604197533941,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",0.002756669461614375,0.019626520751158134,0.01963411997767873,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3']",-0.012281530935824616,0.01973965177832179,0.019890487780449405,100,100
1000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'mikro_2']",0.01731897824323151,0.021069672087012,0.021369619094401524,100,100
1000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3']",-0.014712684253961656,0.021567854897508176,0.021784317975464946,100,100
